prize,security_code,manual_code
0,T00012400100000080361854136839,1854136839
0,T00012400100000080375982704272,5982704272
0,T00012400100000080382196970926,2196970926
0,T00012400100000080397604463377,7604463377
20,T00012400100000080409111894435,9111894435
10,T00012400100000080419254841664,9254841664
0,T00012400100000080422444886095,2444886095
0,T00012400100000080431345348526,1345348526
0,T00012400100000080441037505065,1037505065
0,T00012400100000080459044707750,9044707750
0,T00012400100000080468181189648,8181189648
0,T00012400100000080473542314753,3542314753
100,T00012400100000080480325119171,0325119171
0,T00012400100000080492642745815,2642745815
0,T00012400100000080509281837472,9281837472
0,T00012400100000080512686334920,2686334920
0,T00012400100000080528018176136,8018176136
0,T00012400100000080531324350842,1324350842
0,T00012400100000080546468314762,6468314762
10,T00012400100000080550957652195,0957652195
0,T00012400100000080560431816124,0431816124
10,T00012400100000080573515135806,3515135806
0,T00012400100000080581811584681,1811584681
0,T00012400100000080590520222827,0520222827
0,T00012400100000080606239901630,6239901630
0,T00012400100000080618570803764,8570803764
20,T00012400100000080627341801369,7341801369
0,T00012400100000080635299273466,5299273466
0,T00012400100000080640268470038,0268470038
0,T00012400100000080651649429310,1649429310
0,T00012400100000080669317443600,9317443600
0,T00012400100000080679155006216,9155006216
0,T00012400100000080689850025836,9850025836
10,T00012400100000080697765115896,7765115896
0,T00012400100000080707508693046,7508693046
20,T00012400100000080715800688911,5800688911
0,T00012400100000080725541135003,5541135003
0,T00012400100000080738035541700,8035541700
0,T00012400100000080741379223193,1379223193
0,T00012400100000080759432329078,9432329078
0,T00012400100000080765478676114,5478676114
0,T00012400100000080778988261374,8988261374
0,T00012400100000080782707673801,2707673801
10,T00012400100000080790231748850,0231748850
0,T00012400100000080808512682639,8512682639
0,T00012400100000080813871003662,3871003662
10,T00012400100000080826884107084,6884107084
0,T00012400100000080836306118443,6306118443
0,T00012400100000080845541206854,5541206854
0,T00012400100000080850374540712,0374540712
0,T00012400100000080864879330452,4879330452
0,T00012400100000080878844059515,8844059515
0,T00012400100000080885857565975,5857565975
20,T00012400100000080898086744288,8086744288
0,T00012400100000080900444697082,0444697082
10,T00012400100000080915835608851,5835608851
0,T00012400100000080920247858434,0247858434
0,T00012400100000080934181397590,4181397590
0,T00012400100000080948583913346,8583913346
0,T00012400100000080958629399960,8629399960
0,T00012400100000080967602449703,7602449703
0,T00012400100000080979097197527,9097197527
0,T00012400100000080985070059530,5070059530
0,T00012400100000080994293191062,4293191062
10,T00012400100000081001889003482,1889003482
0,T00012400100000090018177884728,8177884728
0,T00012400100000090020976256024,0976256024
20,T00012400100000090032352997623,2352997623
0,T00012400100000090049540147668,9540147668
0,T00012400100000090056836411392,6836411392
0,T00012400100000090064967953793,4967953793
0,T00012400100000090074064942227,4064942227
10,T00012400100000090087264877480,7264877480
0,T00012400100000090091651148077,1651148077
0,T00012400100000090109468595130,9468595130
0,T00012400100000090113517892036,3517892036
0,T00012400100000090121640976750,1640976750
0,T00012400100000090134744138990,4744138990
20,T00012400100000090145601941843,5601941843
0,T00012400100000090159989751915,9989751915
0,T00012400100000090162261517302,2261517302
0,T00012400100000090175369914927,5369914927
20,T00012400100000090184285870561,4285870561
0,T00012400100000090193686101254,3686101254
0,T00012400100000090209386882024,9386882024
0,T00012400100000090213801315785,3801315785
0,T00012400100000090227309735463,7309735463
20,T00012400100000090234928735929,4928735929
0,T00012400100000090241431797598,1431797598
0,T00012400100000090258574644057,8574644057
10,T00012400100000090262681028697,2681028697
0,T00012400100000090276915667952,6915667952
0,T00012400100000090286426490360,6426490360
0,T00012400100000090290944039897,0944039897
0,T00012400100000090302965292187,2965292187
0,T00012400100000090312890160767,2890160767
0,T00012400100000090321891996791,1891996791
0,T00012400100000090330872811508,0872811508
0,T00012400100000090347826419740,7826419740
100,T00012400100000090358913643373,8913643373
0,T00012400100000090363904618520,3904618520
0,T00012400100000090370072756026,0072756026
0,T00012400100000090385164249872,5164249872
20,T00012400100000090391888467387,1888467387
0,T00012400100000090405342815836,5342815836
0,T00012400100000090419827662853,9827662853
0,T00012400100000090420306680038,0306680038
0,T00012400100000090432073685864,2073685864
50,T00012400100000090449306092503,9306092503
0,T00012400100000090452984593859,2984593859
0,T00012400100000090461439601530,1439601530
0,T00012400100000090476277232820,6277232820
0,T00012400100000090488956743313,8956743313
0,T00012400100000090499231772504,9231772504
10,T00012400100000090502475010272,2475010272
0,T00012400100000090517188446581,7188446581
10,T00012400100000090522718169472,2718169472
0,T00012400100000090532189340306,2189340306
0,T00012400100000090540016668701,0016668701
0,T00012400100000090553140027050,3140027050
0,T00012400100000090564583984064,4583984064
0,T00012400100000090573119633023,3119633023
0,T00012400100000090582599499395,2599499395
0,T00012400100000090596995210195,6995210195
10,T00012400100000090601441851397,1441851397
0,T00012400100000090614329112280,4329112280
0,T00012400100000090628655450372,8655450372
10,T00012400100000090636485919088,6485919088
0,T00012400100000090646046805891,6046805891
0,T00012400100000090652077797027,2077797027
0,T00012400100000090665441252477,5441252477
20,T00012400100000090672532756194,2532756194
0,T00012400100000090686603888995,6603888995
0,T00012400100000090692821109237,2821109237
0,T00012400100000090709602927380,9602927380
10,T00012400100000090713635787827,3635787827
0,T00012400100000090724243064766,4243064766
0,T00012400100000090737151573555,7151573555
0,T00012400100000090745532302141,5532302141
0,T00012400100000090758337857535,8337857535
0,T00012400100000090765556133772,5556133772
0,T00012400100000090779613929565,9613929565
0,T00012400100000090781147484838,1147484838
10,T00012400100000090791656112798,1656112798
0,T00012400100000090804778100814,4778100814
0,T00012400100000090814612467005,4612467005
0,T00012400100000090827465025259,7465025259
10,T00012400100000090837800619896,7800619896
0,T00012400100000090848080109742,8080109742
0,T00012400100000090856432390697,6432390697
10,T00012400100000090863170537808,3170537808
0,T00012400100000090876213601502,6213601502
0,T00012400100000090887720615881,7720615881
0,T00012400100000090899664709502,9664709502
0,T00012400100000090906149054927,6149054927
0,T00012400100000090916465887590,6465887590
0,T00012400100000090920064510081,0064510081
0,T00012400100000090935699752408,5699752408
0,T00012400100000090945901556852,5901556852
10,T00012400100000090959012169283,9012169283
10,T00012400100000090961549114712,1549114712
0,T00012400100000090978309326306,8309326306
0,T00012400100000090983310428941,3310428941
0,T00012400100000090994865821170,4865821170
0,T00012400100000091003556588649,3556588649
0,T00012400100000100016056843812,6056843812
0,T00012400100000100024303699604,4303699604
0,T00012400100000100032912655087,2912655087
10,T00012400100000100045892146005,5892146005
0,T00012400100000100051102182332,1102182332
0,T00012400100000100063126830805,3126830805
20,T00012400100000100072628984531,2628984531
0,T00012400100000100088049693746,8049693746
0,T00012400100000100094374904453,4374904453
0,T00012400100000100107330086595,7330086595
10,T00012400100000100115823347403,5823347403
0,T00012400100000100125337302317,5337302317
0,T00012400100000100130505038932,0505038932
0,T00012400100000100145676950061,5676950061
0,T00012400100000100156529317271,6529317271
0,T00012400100000100165768009764,5768009764
10,T00012400100000100172992836618,2992836618
0,T00012400100000100182767710559,2767710559
0,T00012400100000100199049809480,9049809480
0,T00012400100000100205021425412,5021425412
0,T00012400100000100216534592681,6534592681
0,T00012400100000100228299119520,8299119520
0,T00012400100000100234244136792,4244136792
0,T00012400100000100240099025247,0099025247
10,T00012400100000100250337140181,0337140181
0,T00012400100000100262242760841,2242760841
0,T00012400100000100270955262583,0955262583
0,T00012400100000100280118843431,0118843431
10,T00012400100000100291397325415,1397325415
0,T00012400100000100305176835244,5176835244
10,T00012400100000100313032269495,3032269495
0,T00012400100000100328445556579,8445556579
0,T00012400100000100336897331627,6897331627
0,T00012400100000100343902234547,3902234547
0,T00012400100000100352828518533,2828518533
0,T00012400100000100368810687638,8810687638
0,T00012400100000100379074302588,9074302588
0,T00012400100000100380849090177,0849090177
0,T00012400100000100391223396873,1223396873
20,T00012400100000100400378039053,0378039053
0,T00012400100000100411130748408,1130748408
0,T00012400100000100427356375848,7356375848
500,T00012400100000100438515114891,8515114891
0,T00012400100000100449326821954,9326821954
10,T00012400100000100453921038809,3921038809
0,T00012400100000100464240572066,4240572066
0,T00012400100000100471772044217,1772044217
0,T00012400100000100481308819565,1308819565
10,T00012400100000100495941360968,5941360968
0,T00012400100000100507003943543,7003943543
0,T00012400100000100512287057445,2287057445
0,T00012400100000100520356600360,0356600360
100,T00012400100000100538001517132,8001517132
0,T00012400100000100541468204758,1468204758
0,T00012400100000100552784385166,2784385166
0,T00012400100000100569442300540,9442300540
0,T00012400100000100579984641304,9984641304
0,T00012400100000100582929017623,2929017623
10,T00012400100000100599960937277,9960937277
0,T00012400100000100601395897423,1395897423
50,T00012400100000100611843078578,1843078578
0,T00012400100000100624023390927,4023390927
0,T00012400100000100630765726730,0765726730
0,T00012400100000100643935366363,3935366363
0,T00012400100000100658812217082,8812217082
0,T00012400100000100665197457127,5197457127
0,T00012400100000100679030750554,9030750554
0,T00012400100000100680470476784,0470476784
10,T00012400100000100698574944058,8574944058
0,T00012400100000100707669303897,7669303897
0,T00012400100000100710179106913,0179106913
0,T00012400100000100728020150324,8020150324
0,T00012400100000100735837080353,5837080353
10,T00012400100000100740450389381,0450389381
0,T00012400100000100754706821076,4706821076
20,T00012400100000100760638111255,0638111255
0,T00012400100000100778698929778,8698929778
0,T00012400100000100783587079094,3587079094
0,T00012400100000100794173573809,4173573809
0,T00012400100000100805803004652,5803004652
0,T00012400100000100819218387283,9218387283
0,T00012400100000100827466033544,7466033544
10,T00012400100000100836658579831,6658579831
0,T00012400100000100845786864280,5786864280
0,T00012400100000100859764198263,9764198263
0,T00012400100000100866834864482,6834864482
0,T00012400100000100873215991807,3215991807
20,T00012400100000100883034059381,3034059381
0,T00012400100000100893156271648,3156271648
0,T00012400100000100904467001733,4467001733
20,T00012400100000100918873815560,8873815560
0,T00012400100000100920528632107,0528632107
0,T00012400100000100931586858946,1586858946
0,T00012400100000100946095189234,6095189234
0,T00012400100000100958928835516,8928835516
20,T00012400100000100960979546920,0979546920
0,T00012400100000100976098861149,6098861149
0,T00012400100000100982075923127,2075923127
0,T00012400100000100991039233392,1039233392
0,T00012400100000101003474349473,3474349473
100,T00012400100000110019339893646,9339893646
0,T00012400100000110023856939865,3856939865
0,T00012400100000110032109528970,2109528970
0,T00012400100000110043813452198,3813452198
0,T00012400100000110055396544003,5396544003
0,T00012400100000110062886184990,2886184990
0,T00012400100000110077398940081,7398940081
0,T00012400100000110089902744491,9902744491
0,T00012400100000110099175688675,9175688675
10,T00012400100000110105882197556,5882197556
0,T00012400100000110112273129049,2273129049
10,T00012400100000110122451887189,2451887189
0,T00012400100000110130300327016,0300327016
0,T00012400100000110149298859245,9298859245
0,T00012400100000110150307967238,0307967238
10,T00012400100000110162889364808,2889364808
0,T00012400100000110172456047321,2456047321
